CatalogProfile,FeatureName,InspPointName,NWT,MAWT,FirstWT,LastWt,MeasCrRate,Allowable-Stress-Value,Corrosion-Allowance,Design-Code,Design-Pressure,Design-Temperature,Material-Specification,Material-Type,NominalOutsideDiameter,Nominal-Wall-Thickness,Operating-Pressure,Operating-Temperature,Quality-Factor,Kavg,MassButane,MassCOTwo,MassEthane,MassiButane,MassiPentane,MassMethane,MassnHeptane,MassNitrogen,MassPentane,MassPropane,MassWater,MWButane,MWCOTwo,MWEthane,MWiButane,MWiPentane,MWMethane,MWnHeptane,MWNITROGEN,MWPentane,MWPropane,MWWater,Matcat,Mattyp,SumofMass,SumofMW,Volumeofrelease
1,99,217,18.26,2.96,23.34,19.26,0.412,199258.48,0,0,7100,148.9,11,0,150,18.26,15060,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.495
1,99,211,18.26,2.96,21.82,19.1,0.274,199258.48,0,0,7100,148.9,11,0,150,18.26,15060,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.495
1,99,211,18.26,2.96,23.34,19.26,0.412,199258.48,0,0,7100,148.9,11,0,150,18.26,15060,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.495
1,99,205,18.26,2.96,21.82,19.1,0.274,199258.48,0,0,7100,148.9,11,0,150,18.26,15060,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.495
1,99,205,18.26,2.96,23.34,19.26,0.412,199258.48,0,0,7100,148.9,11,0,150,18.26,15060,121.1,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.967,29.329836,0.495
1,8,72,5.54,1.8,4.85,4.71,2.691,137895.14,3,0,5102.12,37.77,7,2,50,5.54,1554.77,25.56,1,1.114166,430.14612,1086.105186,210.565175,305.728636,362.431095,278.285684,514.468119,3.89478,369.112185,512.449252,0.005405,3.057286,10.861,2.105652,4.301461,3.624311,2.782857,5.145,0.039,3.691122,5.124493,5.40E-05,0,3,5873.784,58.738086,0.184
1,8,135,5.54,1.8,4.85,4.71,2.691,137895.14,3,0,5102.12,37.77,7,2,50,5.54,1554.77,25.56,1,1.114166,430.14612,1086.105186,210.565175,305.728636,362.431095,278.285684,514.468119,3.89478,369.112185,512.449252,0.005405,3.057286,10.861,2.105652,4.301461,3.624311,2.782857,5.145,0.039,3.691122,5.124493,5.40E-05,0,3,5873.784,58.738086,0.184
1,8,138,5.54,1.8,4.85,4.71,2.691,137895.14,3,0,5102.12,37.77,7,2,50,5.54,1554.77,25.56,1,1.114166,430.14612,1086.105186,210.565175,305.728636,362.431095,278.285684,514.468119,3.89478,369.112185,512.449252,0.005405,3.057286,10.861,2.105652,4.301461,3.624311,2.782857,5.145,0.039,3.691122,5.124493,5.40E-05,0,3,5873.784,58.738086,0.184
1,8,136,5.54,1.8,4.85,4.71,2.691,137895.14,3,0,5102.12,37.77,7,2,50,5.54,1554.77,25.56,1,1.114166,430.14612,1086.105186,210.565175,305.728636,362.431095,278.285684,514.468119,3.89478,369.112185,512.449252,0.005405,3.057286,10.861,2.105652,4.301461,3.624311,2.782857,5.145,0.039,3.691122,5.124493,5.40E-05,0,3,5873.784,58.738086,0.184
1,5,62,3.05,2,3.6,3.11,0.064,206842.71,0,0,2999.21,121.11,11,0,80,3.05,2587.6,48,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,1,0,2932.966,29.329836,0.193
1,8,62,3.91,1.8,3.7,3.6,0.037,206842.71,0,0,2999.22,60,11,0,50,3.91,2587.6,48.89,1,0.744274,385.3356,554.9661,121.7835,265.0272,358.5855,75.23229,1142.394,0.5604,377.3445,399.0145,8.46752,2.650272,5.55,1.217835,3.853356,3.585855,0.752323,11.424,0.006,3.773445,3.990145,0.084675,1,0,9979.048,99.79086,0.111
1,5,62,5.54,1.8,5.1,4.91,0.041,137895.14,3,0,3861.06,121.11,1,2,50,5.54,100,35,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.003
1,5,68,8.18,3.99,8.9,8.31,0.107,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,68,8.18,3.99,8.6,7.61,0.178,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,71,8.18,3.99,8.9,8.31,0.107,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,71,8.18,3.99,8.6,7.61,0.178,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,75,8.18,3.99,8.9,8.31,0.107,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,75,8.18,3.99,8.6,7.61,0.178,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,72,8.18,3.99,8.9,8.31,0.107,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,72,8.18,3.99,8.6,7.61,0.178,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,73,8.18,3.99,8.9,8.31,0.107,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,73,8.18,3.99,8.6,7.61,0.178,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,74,8.18,3.99,8.9,8.31,0.107,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,74,8.18,3.99,8.6,7.61,0.178,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,62,8.18,3.99,8.9,8.31,0.107,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,62,8.18,3.99,8.6,7.61,0.178,137895.14,3,0,5100,37.8,7,2,200,8.18,4254.07,25.56,1,1.292089,37.66176,781.054272,179.596082,37.789624,13.73736,1119.100365,1.362856,43.714002,10.339095,142.344565,0.001802,0.377896,7.811,1.795961,0.376618,0.137374,11.191004,0.014,0.437,0.103391,1.423446,1.80E-05,0,3,2380.468,23.805566,0.314
1,5,68,3.38,1.8,3.39,3.39,0,115142.44,0,0,9549.24,60,6,1,25,3.38,5067.65,60,1,1.28384,31.3848,1520.1054,124.7905,28.4788,15.873,776.70522,24.0504,29.9814,14.43,98.3207,128.27392,0.284788,15.201,1.247905,0.313848,0.15873,7.767052,0.241,0.3,0.1443,0.983207,1.282739,2,1,2932.967,29.329836,0.02
1,5,74,5.54,1.8,5.69,5.35,0.03,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,74,5.54,1.8,6.17,5.42,0.066,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,71,5.54,1.8,5.69,5.35,0.03,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,71,5.54,1.8,6.17,5.42,0.066,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,72,5.54,1.8,5.69,5.35,0.03,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,72,5.54,1.8,6.17,5.42,0.066,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,68,5.54,1.8,5.69,5.35,0.03,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,68,5.54,1.8,6.17,5.42,0.066,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,62,5.54,1.8,5.69,5.35,0.03,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,62,5.54,1.8,6.17,5.42,0.066,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.235
1,5,137,5.54,1.8,5.2,5.1,0.02,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.029
1,5,71,5.54,1.8,5.2,5.1,0.02,137895.14,3,0,1689.21,121.11,1,2,50,5.54,100,25,1,1.235155,30.2224,153.1548,18.3427,21.5044,28.1385,30.95913,15.0315,0.5604,30.303,38.7992,1512.4432,0.215044,1.532,0.183427,0.302224,0.281385,0.309591,0.15,0.006,0.30303,0.387992,15.124432,0,3,2797.19,27.972157,0.029
